EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_3308,c_1,c_6,c_2,c_7,0.9728,0.084643036,model_3013
episode_3309,c_1,c_12,c_5,m_2,0.974,0.087993994,model_3014
episode_3310,c_1,c_6,c_5,c_8,0.9729,0.08428704,model_2569
episode_3311,c_1,c_1,c_9,c_12,0.9745,0.07944026,model_3015
episode_3312,c_1,c_12,c_4,m_2,0.9725,0.08486597,model_3016
episode_3313,c_1,c_6,c_12,m_2,0.973,0.08692022,model_2793
episode_3314,c_12,c_7,c_5,m_2,0.979,0.06500361,model_173
episode_3315,c_1,c_6,m_3,m_2,0.9711,0.097336754,model_2965
episode_3316,c_1,c_6,c_6,m_2,0.9724,0.0853113,model_2849
episode_3317,c_10,c_6,c_9,m_2,0.9732,0.084721014,model_3017
episode_3318,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3319,c_12,s,-,-,0.9625,0.13331962,model_41
episode_3320,c_3,c_6,c_5,m_2,0.9741,0.08327117,model_2951
episode_3321,c_10,c_6,c_5,m_2,0.9729,0.080727994,model_2970
episode_3322,c_1,s,-,-,0.9595,0.14239001,model_275
episode_3322,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_3322,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_3323,s,-,-,-,0.9111,0.328965,model_431
episode_3324,c_1,c_1,c_5,m_2,0.9733,0.08216589,model_2451
episode_3325,c_1,c_6,c_5,c_4,0.9748,0.08277459,model_2498
episode_3326,c_1,c_6,c_5,m_1,0.9743,0.082174666,model_2931
episode_3327,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3328,c_1,m_2,c_2,m_2,0.9471,0.17487778,model_2260
episode_3329,c_10,c_6,c_11,c_12,0.9746,0.081743844,model_3018
episode_3330,c_1,c_6,c_5,c_12,0.9741,0.08506591,model_2733
episode_3331,c_1,c_6,c_5,c_5,0.9731,0.08385633,model_2417
episode_3332,c_1,c_6,c_5,m_3,0.9717,0.090193644,model_2378
episode_3333,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3334,c_1,c_1,c_5,c_3,0.9733,0.082947336,model_3019
episode_3335,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3336,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3334,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3335,m_1,c_9,c_5,m_2,0.9341,0.2144812,model_3020
episode_3336,c_1,c_6,c_1,m_2,0.9796,0.06246638,model_1429
episode_3337,c_1,c_5,c_5,m_2,0.9738,0.08696135,model_2430
episode_3338,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_3339,c_1,c_4,c_5,m_2,0.9735,0.08589987,model_2967
episode_3340,c_1,c_6,c_1,m_3,0.9803,0.058768164,model_593
episode_3341,c_5,c_6,c_5,c_6,0.9734,0.0829892,model_2608
episode_3342,c_1,c_3,c_5,m_2,0.9736,0.0799517,model_2442
episode_3343,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3344,c_1,m_2,c_5,m_2,0.9496,0.16838215,model_2692
episode_3345,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3346,c_1,c_6,c_7,m_2,0.9734,0.082173035,model_2892
episode_3347,c_1,c_6,m_1,c_12,0.9597,0.13856584,model_3021
episode_3348,s,-,-,-,0.9111,0.328965,model_431
episode_3349,c_1,c_6,c_4,m_2,0.9743,0.08245304,model_2866
episode_3350,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3351,c_1,c_6,c_6,m_3,0.9742,0.08307852,model_3022
episode_3352,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3353,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3354,c_12,c_11,c_5,c_10,0.9711,0.09061019,model_3023
episode_3355,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_3356,c_12,c_4,c_5,m_2,0.9724,0.088998385,model_2969
episode_3357,c_12,c_6,c_5,c_5,0.9709,0.09435042,model_3024
episode_3358,c_1,c_6,c_5,c_6,0.972,0.08449488,model_2983
episode_3359,c_1,c_6,c_5,c_9,0.9734,0.0814673,model_2691
episode_3360,c_10,c_6,c_5,m_2,0.9729,0.080727994,model_2970
episode_3361,c_1,c_12,c_8,m_2,0.9732,0.08650251,model_3025
episode_3362,c_1,c_6,c_7,m_2,0.9734,0.082173035,model_2892
episode_3363,c_1,c_6,c_4,c_5,0.9724,0.08503041,model_3026
episode_3364,c_1,c_12,c_5,m_2,0.974,0.087993994,model_3014
episode_3365,c_1,c_3,c_7,c_4,0.972,0.08585807,model_3027
episode_3366,c_1,m_2,c_5,c_6,0.9472,0.17715326,model_3028
episode_3367,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3368,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3369,c_2,c_6,c_6,m_2,0.9733,0.077764474,model_2505
episode_3370,c_1,c_6,c_5,c_9,0.9734,0.0814673,model_2691
episode_3371,c_11,c_6,c_5,m_2,0.9725,0.087729536,model_2964
episode_3372,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3373,c_9,c_6,c_11,c_11,0.9719,0.08669501,model_3029
episode_3374,c_6,c_6,c_5,c_8,0.9739,0.08366081,model_3012
episode_3375,c_1,c_4,c_5,c_2,0.9737,0.082880534,model_2050
episode_3376,c_1,c_3,c_5,m_2,0.9736,0.0799517,model_2442
episode_3377,c_7,c_12,m_3,m_2,0.9714,0.10259404,model_3030
episode_3378,c_10,c_9,c_5,m_2,0.9756,0.07860345,model_3031
episode_3379,c_1,c_6,c_12,m_2,0.973,0.08692022,model_2793
episode_3380,m_3,c_6,c_7,m_2,0.8524,0.47761723,model_3032
episode_3381,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3382,m_3,c_6,c_5,m_2,0.8614,0.4477583,model_2683
episode_3383,c_10,c_6,c_5,m_2,0.9729,0.080727994,model_2970
episode_3384,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3385,c_7,c_9,c_5,m_2,0.972,0.08829497,model_2580
episode_3386,m_1,c_6,c_5,c_9,0.9344,0.2178066,model_3033
episode_3387,c_1,c_6,c_5,c_11,0.9728,0.08491015,model_2136
episode_3388,c_1,c_6,c_8,m_2,0.973,0.086261585,model_2946
episode_3389,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3390,c_1,c_6,c_10,m_2,0.9728,0.084664136,model_2094
episode_3391,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3392,c_1,c_6,c_5,c_4,0.9748,0.08277459,model_2498
episode_3393,c_1,c_10,c_4,m_2,0.9744,0.08284689,model_2197
episode_3394,c_1,m_1,c_5,m_2,0.9511,0.1641457,model_3034
episode_3395,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3396,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3397,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3398,c_12,c_6,c_5,c_4,0.9684,0.09348102,model_3035
episode_3399,m_1,m_2,c_5,m_2,0.7376,0.8426165,model_3036
episode_3400,c_1,c_5,c_5,m_2,0.9738,0.08696135,model_2430
episode_3401,c_5,m_2,c_5,m_2,0.9497,0.1682846,model_3037
episode_3402,c_3,c_6,c_5,m_2,0.9741,0.08327117,model_2951
episode_3403,c_1,m_1,m_3,m_2,0.841,0.59168816,model_3038
episode_3404,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3405,s,-,-,-,0.9111,0.328965,model_431
episode_3406,c_11,c_6,c_5,m_2,0.9725,0.087729536,model_2964
episode_3407,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3408,c_1,m_1,c_5,m_2,0.9511,0.1641457,model_3034
episode_3409,m_3,s,-,-,0.7908,0.7308557,model_691
episode_3409,m_3,s,-,-,0.7882,0.7370571,model_1079
episode_3410,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3411,c_1,c_6,c_2,m_2,0.9733,0.08312486,model_2570
episode_3412,c_1,c_6,c_5,c_7,0.9742,0.0805126,model_2862
episode_3413,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3414,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3415,c_3,c_6,c_5,m_2,0.9741,0.08327117,model_2951
episode_3416,c_7,c_6,c_5,m_2,0.9735,0.08257416,model_2163
episode_3417,c_1,s,-,-,0.9595,0.14239001,model_275
episode_3417,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_3417,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_3418,c_3,c_6,c_5,c_3,0.9745,0.08446285,model_2947
episode_3419,c_7,c_5,c_5,c_8,0.9737,0.08062321,model_3039
episode_3420,c_1,c_7,c_5,c_2,0.9737,0.08295567,model_2452
episode_3421,c_1,c_6,c_9,c_1,0.9735,0.08344389,model_2594
episode_3422,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3423,c_7,c_6,c_2,m_2,0.9807,0.05900317,model_1408
episode_3424,c_10,c_6,c_5,c_3,0.9741,0.08191323,model_3040
episode_3425,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3426,c_1,c_9,c_8,c_6,0.9734,0.08281169,model_3041
episode_3427,c_12,c_6,m_2,m_2,0.9652,0.11836889,model_3042
episode_3428,c_1,c_6,c_9,m_2,0.9715,0.08841636,model_2858
episode_3429,m_2,c_6,c_5,m_2,0.9334,0.21753347,model_2914
episode_3430,c_2,c_6,c_9,m_2,0.9738,0.08193413,model_3043
episode_3431,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3432,c_1,c_6,c_5,c_11,0.9728,0.08491015,model_2136
episode_3433,c_11,c_4,c_5,c_11,0.9742,0.08369814,model_3044
episode_3434,c_2,m_2,c_5,m_2,0.9529,0.1577379,model_3045
episode_3435,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3436,c_4,c_6,c_11,m_2,0.9732,0.08193176,model_3046
episode_3437,c_6,c_3,c_5,m_2,0.9734,0.08562365,model_3047
episode_3438,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3439,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3440,c_1,c_6,m_2,m_2,0.9636,0.12683748,model_3048
episode_3441,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3442,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3443,c_10,c_6,c_1,c_1,0.9713,0.08816471,model_3049
episode_3444,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3445,c_1,c_6,c_8,m_1,0.9798,0.06154702,model_281
episode_3446,c_1,m_2,m_3,m_2,0.8359,0.5870394,model_2986
episode_3447,c_1,c_6,c_5,c_4,0.9748,0.08277459,model_2498
episode_3448,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3449,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3450,c_8,c_6,c_5,c_5,0.9722,0.08532574,model_2205
episode_3451,c_8,c_6,c_5,c_1,0.9732,0.082638465,model_3050
episode_3452,m_1,c_10,c_5,m_2,0.9359,0.21255532,model_3051
episode_3453,c_1,c_2,m_2,c_10,0.9605,0.13426529,model_3052
episode_3454,c_11,c_6,c_5,c_7,0.9728,0.08484925,model_3053
episode_3455,m_2,c_6,c_6,c_3,0.9335,0.22450522,model_3054
episode_3456,c_4,m_2,c_2,c_11,0.9493,0.17531902,model_3055
episode_3457,c_5,c_6,c_4,c_4,0.9712,0.0854228,model_3056
episode_3458,c_1,c_11,c_9,s,0.9732,0.07968109,model_3057
episode_3459,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3460,c_2,c_6,c_5,c_6,0.9723,0.0905793,model_3058
episode_3461,c_5,c_6,s,-,0.9779,0.07086312,model_1002
episode_3462,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3463,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3464,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3465,c_1,c_6,c_5,c_11,0.9728,0.08491015,model_2136
episode_3466,c_1,c_6,m_3,m_2,0.9711,0.097336754,model_2965
episode_3467,c_1,c_6,c_2,m_2,0.9733,0.08312486,model_2570
episode_3468,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3469,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3470,c_1,c_5,c_5,c_3,0.9738,0.081291705,model_3059
episode_3471,c_4,c_6,c_5,c_12,0.9732,0.085796595,model_3060
episode_3472,c_1,c_3,c_5,c_3,0.9748,0.0824882,model_3061
episode_3473,c_11,c_6,c_5,c_3,0.9732,0.0855953,model_3062
episode_3474,c_1,c_6,c_5,c_2,0.9722,0.08608864,model_2605
episode_3475,c_1,c_6,c_5,m_3,0.9717,0.090193644,model_2378
episode_3476,c_1,c_6,c_12,m_2,0.973,0.08692022,model_2793
episode_3477,c_6,c_8,c_7,m_2,0.9738,0.08364956,model_3063
episode_3478,s,-,-,-,0.9111,0.328965,model_431
episode_3479,c_1,c_6,c_10,m_2,0.9728,0.084664136,model_2094
episode_3480,c_1,c_8,c_7,m_2,0.9739,0.07957865,model_3064
episode_3481,c_1,c_5,c_5,m_2,0.9738,0.08696135,model_2430
episode_3482,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3483,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3484,c_5,c_6,c_7,c_3,0.9736,0.08021668,model_3065
episode_3485,c_8,c_6,c_5,m_2,0.972,0.08543801,model_2161
episode_3486,c_10,m_1,c_5,m_2,0.9503,0.16913068,model_3066
episode_3487,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3488,c_1,c_12,m_3,m_2,0.9701,0.10288795,model_3067
episode_3489,c_2,c_6,c_5,m_2,0.9718,0.08751253,model_2549
episode_3490,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3491,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3492,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3493,c_1,c_6,c_5,m_1,0.9743,0.082174666,model_2931
episode_3494,c_1,c_6,c_5,c_10,0.9722,0.0840504,model_2738
episode_3495,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3496,c_1,c_6,c_5,c_5,0.9731,0.08385633,model_2417
episode_3497,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3498,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3499,c_1,c_6,c_9,c_1,0.9735,0.08344389,model_2594
episode_3500,c_6,c_6,c_5,m_2,0.97,0.09062803,model_2759
episode_3501,c_2,c_6,c_12,m_2,0.9726,0.08941309,model_2131
episode_3502,c_1,c_1,c_5,m_2,0.9733,0.08216589,model_2451
episode_3503,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3504,s,-,-,-,0.9111,0.328965,model_431
episode_3505,c_11,c_6,c_4,m_2,0.9736,0.08604877,model_2997
episode_3506,c_5,c_6,c_5,m_2,0.9756,0.07939273,model_2231
episode_3507,s,-,-,-,0.9111,0.328965,model_431
episode_3508,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3509,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3510,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3511,c_1,c_6,c_5,c_3,0.9735,0.08277421,model_2689
episode_3512,c_1,c_6,c_9,m_2,0.9715,0.08841636,model_2858
episode_3513,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3514,c_6,c_6,c_5,m_2,0.97,0.09062803,model_2759
episode_3515,c_1,m_3,c_7,m_2,0.9256,0.24597989,model_3068
episode_3516,c_4,c_6,c_5,m_2,0.9719,0.0886855,model_3069
episode_3517,c_1,c_6,c_8,m_2,0.973,0.086261585,model_2946
episode_3518,m_3,c_6,c_5,m_2,0.8614,0.4477583,model_2683
episode_3519,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3520,m_1,c_6,c_5,m_2,0.9363,0.21533899,model_2877
episode_3521,c_6,s,-,-,0.9632,0.12855202,model_53
episode_3521,c_6,s,-,-,0.9631,0.12906559,model_1281
episode_3521,c_6,s,-,-,0.9626,0.1315919,model_1743
episode_3522,c_1,c_6,c_8,c_10,0.9733,0.08401332,model_2686
episode_3523,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3524,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3525,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3526,m_1,c_10,c_5,m_2,0.9359,0.21255532,model_3051
episode_3527,c_1,c_6,c_5,c_10,0.9722,0.0840504,model_2738
episode_3528,c_1,c_5,c_12,m_2,0.9747,0.08164428,model_3070
episode_3529,c_10,c_6,c_5,m_2,0.9729,0.080727994,model_2970
episode_3530,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3531,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3532,m_3,c_6,c_5,m_1,0.8524,0.47265658,model_3071
episode_3533,c_1,c_8,c_5,m_2,0.9735,0.08305227,model_2757
episode_3534,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3535,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3536,c_1,c_6,c_4,c_8,0.9728,0.0841513,model_3072
episode_3537,c_1,c_4,c_5,m_2,0.9735,0.08589987,model_2967
episode_3538,c_1,c_6,c_2,m_2,0.9733,0.08312486,model_2570
episode_3539,c_7,c_6,c_5,m_2,0.9735,0.08257416,model_2163
episode_3540,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3541,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3542,c_1,c_6,c_8,m_2,0.973,0.086261585,model_2946
episode_3543,c_1,c_6,c_5,c_4,0.9748,0.08277459,model_2498
episode_3544,c_1,c_10,c_5,m_2,0.9759,0.0818161,model_2399
episode_3545,c_1,c_6,c_5,c_9,0.9734,0.0814673,model_2691
episode_3546,c_1,c_6,c_5,c_5,0.9731,0.08385633,model_2417
episode_3547,c_7,c_6,c_5,m_2,0.9735,0.08257416,model_2163
episode_3548,c_3,c_6,c_5,m_2,0.9741,0.08327117,model_2951
episode_3549,c_1,c_6,m_3,m_2,0.9711,0.097336754,model_2965
episode_3550,c_5,c_6,c_5,m_2,0.9756,0.07939273,model_2231
episode_3551,c_1,c_10,c_5,m_2,0.9759,0.0818161,model_2399
episode_3552,c_10,c_6,c_8,m_2,0.9714,0.08485338,model_3073
episode_3553,c_3,c_6,c_11,m_2,0.9718,0.08798489,model_2034
episode_3554,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3555,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3556,c_1,c_6,c_5,c_1,0.9731,0.08454756,model_2559
episode_3557,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3558,c_1,c_1,c_12,m_2,0.9738,0.082545675,model_3074
episode_3559,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3560,c_1,c_6,c_7,s,0.9801,0.060518574,model_1575
episode_3561,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3562,c_1,c_12,c_8,c_11,0.9727,0.08644231,model_3075
episode_3563,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3564,m_3,c_6,m_3,m_2,0.7942,0.74914664,model_3076
episode_3565,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3566,c_1,c_6,c_5,c_9,0.9734,0.0814673,model_2691
episode_3567,c_1,m_2,c_5,m_2,0.9496,0.16838215,model_2692
episode_3568,c_1,c_6,c_5,c_8,0.9729,0.08428704,model_2569
episode_3569,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3570,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3571,c_1,c_6,c_1,m_3,0.9803,0.058768164,model_593
episode_3572,c_1,c_2,c_6,m_2,0.9813,0.05984089,model_258
episode_3573,c_5,c_6,c_5,m_2,0.9756,0.07939273,model_2231
episode_3574,c_5,m_3,c_5,m_1,0.9443,0.18949889,model_3077
episode_3575,c_1,c_6,c_5,m_3,0.9717,0.090193644,model_2378
episode_3576,c_1,c_6,c_9,m_2,0.9715,0.08841636,model_2858
episode_3577,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3578,m_2,c_6,c_5,m_2,0.9334,0.21753347,model_2914
episode_3579,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_3580,c_1,c_6,c_10,c_12,0.975,0.08407784,model_2864
episode_3581,c_1,c_6,c_2,m_2,0.9733,0.08312486,model_2570
episode_3582,c_1,c_8,c_5,m_2,0.9735,0.08305227,model_2757
episode_3583,c_2,c_7,c_5,c_4,0.9744,0.08519654,model_3078
episode_3584,c_1,c_6,c_5,c_3,0.9735,0.08277421,model_2689
episode_3585,c_2,c_6,c_5,m_2,0.9718,0.08751253,model_2549
episode_3586,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3587,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_3588,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3589,c_1,c_6,c_6,m_2,0.9724,0.0853113,model_2849
episode_3590,c_8,c_6,c_5,m_2,0.972,0.08543801,model_2161
episode_3591,c_9,c_9,c_4,m_2,0.9718,0.08680239,model_3079
episode_3592,c_1,c_1,c_5,m_2,0.9733,0.08216589,model_2451
episode_3593,c_1,c_12,c_5,m_2,0.974,0.087993994,model_3014
episode_3594,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3595,c_1,c_6,m_1,m_2,0.9601,0.13539732,model_2927
episode_3596,c_1,c_11,c_5,m_2,0.9743,0.080971286,model_2499
episode_3597,c_11,c_6,c_5,m_2,0.9725,0.087729536,model_2964
episode_3598,c_1,m_3,c_5,m_2,0.9221,0.2627115,model_2404
episode_3599,c_1,c_6,c_11,m_2,0.9731,0.08651729,model_2437
episode_3600,c_12,c_6,c_5,m_2,0.9716,0.08865615,model_2339
episode_3601,c_1,c_4,c_6,s,0.9742,0.081035525,model_3080
episode_3602,c_1,c_6,c_5,c_2,0.9722,0.08608864,model_2605
episode_3603,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3604,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3605,c_8,c_6,m_1,m_2,0.9609,0.12841445,model_3081
episode_3606,c_1,c_6,m_3,m_2,0.9711,0.097336754,model_2965
episode_3607,c_1,c_6,c_2,c_2,0.9723,0.086303376,model_3082
episode_3608,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3609,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3610,c_1,c_6,c_5,c_2,0.9722,0.08608864,model_2605
episode_3611,m_3,c_6,c_5,m_3,0.855,0.46934322,model_2591
episode_3612,c_11,c_2,c_5,c_10,0.9749,0.08246526,model_3083
episode_3613,c_12,c_12,c_5,m_2,0.9728,0.086031854,model_3084
episode_3614,c_1,c_6,c_4,m_2,0.9743,0.08245304,model_2866
episode_3615,c_1,c_3,c_5,m_2,0.9736,0.0799517,model_2442
episode_3616,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3617,c_1,c_2,c_5,m_2,0.9738,0.081238285,model_2358
episode_3618,c_9,c_6,c_5,s,0.9738,0.08177152,model_2543
episode_3619,c_1,c_6,c_7,m_2,0.9734,0.082173035,model_2892
episode_3620,c_1,c_6,c_5,c_4,0.9748,0.08277459,model_2498
episode_3621,c_1,c_6,c_10,m_2,0.9728,0.084664136,model_2094
episode_3622,m_2,c_6,c_5,m_2,0.9334,0.21753347,model_2914
episode_3623,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3624,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3625,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3626,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3627,c_6,c_6,c_5,m_2,0.97,0.09062803,model_2759
episode_3628,m_1,m_1,m_2,c_5,0.4605,1.841484,model_3085
episode_3629,c_1,c_7,c_5,m_2,0.9752,0.078360066,model_2366
episode_3630,c_1,c_4,c_5,m_2,0.9735,0.08589987,model_2967
episode_3631,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3632,c_1,c_6,c_5,c_9,0.9734,0.0814673,model_2691
episode_3633,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3634,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3635,c_1,c_6,c_5,m_1,0.9743,0.082174666,model_2931
episode_3636,c_1,c_3,c_5,m_2,0.9736,0.0799517,model_2442
episode_3637,c_1,c_6,c_6,m_2,0.9724,0.0853113,model_2849
episode_3638,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3639,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3640,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3641,c_1,c_6,m_2,m_2,0.9636,0.12683748,model_3048
episode_3642,c_1,c_10,c_5,m_2,0.9759,0.0818161,model_2399
episode_3643,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3644,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3645,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3646,c_1,c_6,c_5,c_12,0.9741,0.08506591,model_2733
episode_3647,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3648,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3649,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3650,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3651,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3652,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3653,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3654,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3655,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_3656,m_2,m_2,c_5,m_2,0.7017,0.9216938,model_2493
episode_3657,c_1,c_6,c_9,m_2,0.9715,0.08841636,model_2858
episode_3658,c_1,c_6,c_5,s,0.9744,0.08145805,model_2953
episode_3659,c_5,c_11,m_3,c_7,0.9673,0.11456544,model_3086
episode_3660,c_1,c_6,m_3,m_2,0.9711,0.097336754,model_2965
episode_3661,c_1,c_6,c_2,m_2,0.9733,0.08312486,model_2570
episode_3662,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3663,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3664,c_1,c_6,c_8,m_2,0.973,0.086261585,model_2946
episode_3665,c_11,c_6,c_5,m_2,0.9725,0.087729536,model_2964
episode_3666,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3667,s,-,-,-,0.9111,0.328965,model_431
episode_3668,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
episode_3669,c_1,c_6,c_5,m_2,0.9734,0.08135836,model_2445
