EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_1762,c_7,m_1,c_4,c_1,0.9665,0.11313564,model_605
episode_1763,c_11,c_8,c_12,c_1,0.9806,0.0593762,model_1065
episode_1764,c_11,c_8,c_12,c_1,0.9806,0.0593762,model_1065
episode_1765,c_6,m_3,c_4,c_6,0.9746,0.08558216,model_543
episode_1766,c_9,c_10,c_8,c_11,0.98,0.05998618,model_1480
episode_1767,c_6,c_4,c_8,c_5,0.9792,0.06480693,model_1754
episode_1768,c_1,c_5,s,-,0.9765,0.07368619,model_1219
episode_1769,c_4,c_11,m_2,c_12,0.9764,0.07697218,model_1375
episode_1770,c_11,m_2,c_12,c_1,0.9664,0.10669666,model_404
episode_1771,c_2,c_2,m_3,c_11,0.9777,0.072630994,model_1809
episode_1772,c_9,c_2,c_11,c_2,0.9809,0.0608912,model_1979
episode_1773,m_3,c_11,c_5,c_5,0.8703,0.39369377,model_180
episode_1774,c_3,c_8,c_6,c_10,0.9809,0.06056121,model_216
episode_1775,m_3,c_9,c_2,c_1,0.8718,0.39400837,model_835
episode_1775,m_3,c_9,c_2,c_1,0.8667,0.40302026,model_1124
episode_1776,c_7,m_1,c_2,m_1,0.9662,0.11197111,model_1792
episode_1777,c_5,c_9,c_3,c_11,0.9785,0.06704426,model_536
episode_1778,c_10,c_9,m_2,c_10,0.9785,0.069607385,model_1368
episode_1779,m_1,s,-,-,0.8985,0.39769065,model_747
episode_1779,m_1,s,-,-,0.8964,0.4006543,model_1269
episode_1779,m_1,s,-,-,0.8953,0.40298048,model_1897
episode_1780,c_2,c_9,m_1,c_11,0.9742,0.083324656,model_1230
episode_1781,c_9,c_7,c_10,c_8,0.9792,0.06128212,model_1656
episode_1782,c_3,c_4,c_11,c_4,0.9798,0.06180265,model_381
episode_1783,c_8,m_1,m_1,c_2,0.9418,0.20686002,model_813
episode_1784,c_4,c_6,c_9,c_10,0.9808,0.058221444,model_1669
episode_1785,c_1,c_8,c_9,c_5,0.9809,0.058377888,model_425
episode_1786,c_6,c_4,c_5,c_1,0.9801,0.061089486,model_1684
episode_1787,c_3,c_3,c_1,c_1,0.9814,0.05916936,model_941
episode_1787,c_3,c_3,c_1,c_1,0.9789,0.06657971,model_1561
episode_1788,c_9,c_8,m_2,m_2,0.9731,0.087615274,model_893
episode_1789,c_9,m_2,c_4,c_12,0.9712,0.099743985,model_887
episode_1790,c_5,c_4,c_9,m_1,0.9808,0.05902005,model_1765
episode_1791,c_8,c_3,c_3,c_2,0.9809,0.060790285,model_357
episode_1792,c_11,c_11,c_12,m_3,0.9789,0.065839626,model_1982
episode_1793,c_7,c_3,c_12,c_12,0.9808,0.059658773,model_1821
episode_1794,c_5,m_1,c_11,c_3,0.969,0.10381945,model_1915
episode_1795,c_1,c_2,m_1,c_1,0.9728,0.088583834,model_1282
episode_1796,c_7,c_1,c_5,c_2,0.9813,0.058283623,model_511
episode_1797,c_9,m_1,c_6,c_11,0.9679,0.10344677,model_233
episode_1798,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_1799,c_1,c_9,m_2,m_3,0.9794,0.068368495,model_1113
episode_1800,c_7,c_10,m_2,s,0.971,0.09555639,model_786
episode_1800,c_7,c_10,m_2,s,0.9716,0.093426354,model_1887
episode_1801,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_1802,c_9,c_9,c_1,s,0.9772,0.07091956,model_1275
episode_1803,c_10,c_10,c_3,c_1,0.9808,0.061671756,model_800
episode_1804,c_9,m_2,c_8,m_3,0.9713,0.09342761,model_1310
episode_1805,s,-,-,-,0.9111,0.328965,model_431
episode_1806,m_2,m_2,c_9,s,0.7089,0.8761867,model_637
episode_1807,c_4,c_1,c_9,c_8,0.9822,0.057350915,model_684
episode_1808,c_11,c_10,c_7,s,0.9768,0.0740679,model_188
episode_1809,c_8,c_3,c_9,m_2,0.9793,0.061932243,model_1500
episode_1810,c_1,c_8,m_1,c_8,0.9733,0.088697344,model_1797
episode_1811,c_7,c_1,c_3,c_3,0.9811,0.059130065,model_1486
episode_1812,c_7,c_1,c_8,c_12,0.981,0.0573591,model_161
episode_1813,c_1,c_7,c_9,c_3,0.9807,0.0571247,model_1150
episode_1813,c_1,c_7,c_9,c_3,0.9806,0.05999812,model_1935
episode_1814,c_7,m_1,c_4,c_1,0.9665,0.11313564,model_605
episode_1815,c_10,c_7,m_3,c_10,0.9733,0.09482656,model_1328
episode_1816,c_7,c_8,c_11,c_2,0.9794,0.064942494,model_1451
episode_1816,c_7,c_8,c_11,c_2,0.9802,0.060548585,model_1528
episode_1817,c_1,m_1,c_6,c_3,0.9666,0.110426575,model_1901
episode_1818,c_4,m_3,m_1,c_7,0.935,0.26642612,model_1038
episode_1819,c_6,c_5,c_5,c_5,0.9789,0.06509986,model_1576
episode_1820,c_6,c_11,c_12,c_5,0.979,0.0628348,model_1379
episode_1821,c_11,m_1,c_4,c_1,0.9682,0.107014544,model_846
episode_1822,m_3,c_2,c_5,s,0.842,0.49806103,model_1453
episode_1823,c_3,c_11,m_3,m_3,0.9804,0.064566605,model_975
episode_1824,c_11,m_3,m_2,c_5,0.9244,0.29429168,model_30
episode_1825,c_10,c_12,c_10,c_2,0.9776,0.07296991,model_1186
episode_1826,c_12,m_1,c_5,c_11,0.9671,0.10871811,model_1856
episode_1827,c_1,c_8,c_12,c_2,0.9817,0.05828252,model_1075
episode_1828,c_6,c_1,s,-,0.9767,0.074852854,model_1967
episode_1829,c_3,c_5,c_7,m_3,0.9782,0.065281615,model_1217
episode_1829,c_3,c_5,c_7,m_3,0.9803,0.05910885,model_1986
episode_1830,c_8,m_1,c_5,c_1,0.9683,0.1080049,model_1835
episode_1831,c_2,c_8,c_11,m_2,0.9813,0.059513547,model_475
episode_1832,c_8,m_1,s,-,0.9495,0.17415646,model_157
episode_1832,c_8,m_1,s,-,0.9492,0.17625956,model_1322
episode_1833,c_3,m_1,c_5,c_6,0.9684,0.10486996,model_231
episode_1834,c_6,c_1,m_2,c_8,0.9716,0.09358602,model_1261
episode_1835,c_6,c_9,c_7,c_9,0.9797,0.06391103,model_680
episode_1836,c_11,c_6,c_6,s,0.981,0.057207547,model_1345
episode_1837,c_4,c_5,m_3,s,0.9784,0.06872204,model_43
episode_1838,c_9,c_6,c_11,c_10,0.9809,0.061355192,model_355
episode_1839,c_3,c_1,c_6,m_3,0.9785,0.06786024,model_718
episode_1840,c_2,c_1,s,-,0.9782,0.07203898,model_38
episode_1841,c_9,c_9,c_6,s,0.98,0.06209753,model_331
episode_1842,c_11,c_11,c_12,m_3,0.9789,0.065839626,model_1982
episode_1843,c_5,m_2,c_8,c_3,0.9696,0.1037102,model_615
episode_1844,c_4,c_8,c_4,c_1,0.9818,0.057535842,model_432
episode_1845,c_7,c_11,c_7,c_2,0.9802,0.06056547,model_1249
episode_1846,c_2,c_3,s,-,0.9777,0.0715079,model_1456
episode_1847,c_11,m_1,m_1,s,0.9377,0.21410954,model_196
episode_1848,c_3,c_10,m_3,c_5,0.9775,0.07554755,model_255
episode_1849,c_8,c_2,c_3,c_6,0.979,0.06345231,model_546
episode_1850,m_3,c_4,c_9,s,0.8461,0.48838153,model_716
episode_1851,c_12,c_7,c_3,c_11,0.9785,0.06567236,model_379
episode_1851,c_12,c_7,c_3,c_11,0.9785,0.06299618,model_1020
episode_1852,c_10,c_12,s,-,0.9777,0.072886966,model_387
episode_1852,c_10,c_12,s,-,0.9784,0.071574606,model_1436
episode_1852,c_10,c_12,s,-,0.9769,0.072449245,model_1502
episode_1853,m_2,c_8,m_3,s,0.9198,0.2930296,model_1863
episode_1854,c_4,m_2,c_12,m_1,0.964,0.116649106,model_1649
episode_1855,c_6,c_3,c_11,m_2,0.9812,0.058273695,model_186
episode_1856,c_6,c_3,c_11,m_2,0.9812,0.058273695,model_186
episode_1857,c_1,c_8,m_1,c_8,0.9733,0.088697344,model_1797
episode_1858,c_5,m_1,c_1,c_12,0.9676,0.10902564,model_629
episode_1859,c_8,c_10,c_10,c_4,0.9801,0.061252523,model_1190
episode_1860,c_5,c_4,c_3,m_1,0.9804,0.05963605,model_1966
episode_1861,c_6,c_3,c_6,c_1,0.9819,0.057592463,model_31
episode_1862,c_9,m_1,c_10,c_4,0.9677,0.10693857,model_1715
episode_1863,c_9,m_3,m_3,c_6,0.8478,0.63048846,model_1100
episode_1864,m_2,c_9,c_3,s,0.9496,0.16388707,model_1503
episode_1865,c_11,c_4,c_10,c_4,0.9811,0.05927693,model_1091
episode_1866,c_1,c_3,m_2,c_11,0.9791,0.06818835,model_630
episode_1867,c_9,m_3,m_3,c_6,0.8478,0.63048846,model_1100
episode_1868,c_5,m_1,c_11,c_3,0.969,0.10381945,model_1915
episode_1869,c_8,m_2,c_7,c_4,0.9682,0.11260372,model_611
episode_1870,c_11,c_1,m_3,m_1,0.9713,0.09968543,model_569
episode_1871,c_8,c_10,c_1,s,0.9807,0.059578985,model_1289
episode_1872,c_7,c_3,c_6,c_11,0.9813,0.0597193,model_396
episode_1873,c_8,c_4,s,-,0.9756,0.07430906,model_46
episode_1873,c_8,c_4,s,-,0.9761,0.07588264,model_1923
episode_1874,c_7,m_3,s,-,0.9444,0.1980378,model_908
episode_1875,c_3,c_4,c_2,m_2,0.9795,0.060917575,model_603
episode_1876,c_9,m_2,c_7,c_4,0.9696,0.101582155,model_1458
episode_1877,c_6,c_1,c_9,c_10,0.9795,0.06260658,model_1853
episode_1878,c_1,c_10,c_12,c_9,0.9808,0.05908581,model_1634
episode_1879,m_1,c_3,c_8,s,0.9564,0.1466198,model_592
episode_1880,c_11,m_2,c_4,c_9,0.9665,0.11277246,model_1977
episode_1881,c_9,m_1,c_3,s,0.9688,0.1059669,model_768
episode_1882,c_7,m_1,c_12,c_12,0.9678,0.10853486,model_794
episode_1883,c_9,c_3,c_1,c_11,0.9803,0.06152666,model_507
episode_1884,c_8,m_3,c_7,c_7,0.9657,0.1200718,model_659
episode_1885,c_1,c_4,c_9,c_7,0.9812,0.057858128,model_568
episode_1886,m_3,c_10,c_8,c_4,0.871,0.3839299,model_1869
episode_1887,c_5,m_1,c_11,c_7,0.9675,0.10744907,model_106
episode_1888,c_10,c_4,s,-,0.9764,0.07540969,model_249
episode_1889,c_4,s,-,-,0.9588,0.14197478,model_377
episode_1889,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_1889,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_1890,c_1,c_6,s,-,0.9762,0.071903825,model_1490
episode_1891,c_11,c_7,s,-,0.9765,0.07292786,model_205
episode_1892,c_3,c_11,c_3,c_5,0.9803,0.061076563,model_183
episode_1893,c_3,c_10,c_4,s,0.9802,0.06188282,model_1794
episode_1894,c_9,m_1,c_5,c_7,0.9679,0.10954981,model_1045
episode_1895,c_5,c_6,c_3,c_8,0.9804,0.06085931,model_1521
episode_1896,c_9,c_6,c_11,c_6,0.9811,0.06269971,model_1628
episode_1897,c_12,c_12,c_3,m_3,0.9806,0.05921581,model_1515
episode_1898,c_11,c_9,c_10,c_6,0.9798,0.063040234,model_1842
episode_1899,c_12,c_3,c_6,c_6,0.9783,0.066199,model_1563
episode_1900,c_3,m_3,c_2,s,0.9744,0.08600824,model_1692
episode_1901,c_3,c_8,c_5,s,0.9761,0.072255306,model_496
episode_1902,c_2,c_9,c_5,m_2,0.9791,0.063950315,model_1127
episode_1903,c_2,c_9,m_1,c_6,0.9742,0.0842221,model_1983
episode_1904,c_10,c_3,s,-,0.9778,0.07080029,model_1968
episode_1905,c_3,c_3,c_1,c_1,0.9814,0.05916936,model_941
episode_1905,c_3,c_3,c_1,c_1,0.9789,0.06657971,model_1561
episode_1906,c_8,c_9,c_1,c_12,0.9789,0.0635474,model_977
episode_1907,c_2,c_8,m_2,c_3,0.9752,0.083650775,model_1724
episode_1908,c_10,c_3,s,-,0.9778,0.07080029,model_1968
episode_1909,c_4,m_3,m_1,c_7,0.935,0.26642612,model_1038
episode_1910,c_11,m_2,c_4,c_9,0.9665,0.11277246,model_1977
episode_1911,c_11,c_12,c_2,c_7,0.98,0.06356021,model_1063
episode_1912,c_2,m_3,m_3,c_3,0.7482,1.0633981,model_922
episode_1913,c_2,c_7,c_12,c_5,0.9796,0.06289433,model_1623
episode_1914,c_1,m_3,s,-,0.9409,0.21255435,model_965
episode_1914,c_1,m_3,s,-,0.9436,0.20352252,model_2001
episode_1915,c_9,m_2,c_8,m_1,0.9729,0.090048656,model_465
episode_1916,c_3,c_2,m_3,c_10,0.9804,0.06280044,model_1359
episode_1917,c_12,c_6,c_3,s,0.9802,0.06314292,model_598
episode_1918,c_10,c_9,s,-,0.9765,0.07581689,model_390
episode_1919,c_7,c_8,m_1,c_10,0.9731,0.08878468,model_1998
episode_1920,c_1,m_2,c_10,c_5,0.9636,0.11783356,model_1138
episode_1921,c_9,c_8,c_7,m_1,0.9819,0.06079227,model_1391
episode_1922,c_7,m_1,c_4,c_7,0.9654,0.115905665,model_1683
episode_1923,m_1,c_10,c_9,c_3,0.958,0.1406177,model_197
episode_1924,c_4,c_10,c_12,c_10,0.9825,0.057517696,model_238
episode_1925,c_7,c_4,c_9,c_6,0.9795,0.06275638,model_219
episode_1926,c_9,c_11,c_11,c_8,0.9798,0.06472149,model_40
episode_1927,c_8,c_11,c_4,c_9,0.981,0.05926212,model_808
episode_1928,c_1,c_8,c_11,c_2,0.9813,0.05999218,model_1805
episode_1929,c_1,c_8,c_7,m_3,0.9799,0.062495902,model_1019
episode_1930,c_11,c_12,c_5,m_3,0.9796,0.06252173,model_1959
episode_1931,c_1,c_2,m_2,c_2,0.9751,0.08245304,model_1415
episode_1932,c_2,c_2,s,-,0.9773,0.07639963,model_731
episode_1933,c_5,c_7,c_3,c_6,0.9799,0.06432005,model_1499
episode_1934,c_2,c_6,c_7,c_2,0.981,0.060626227,model_1579
episode_1935,c_3,c_6,c_2,c_4,0.9792,0.06274224,model_879
episode_1936,c_11,c_3,m_1,s,0.9772,0.07398213,model_143
episode_1937,c_7,c_4,m_3,m_1,0.9733,0.09353167,model_746
episode_1938,c_4,c_4,c_4,c_2,0.9811,0.058938075,model_675
episode_1939,c_2,m_3,c_11,c_12,0.9688,0.09805016,model_951
episode_1940,c_5,c_11,m_1,c_11,0.9737,0.08588271,model_1392
episode_1941,m_2,m_2,c_1,m_2,0.7074,0.8798696,model_68
episode_1942,c_8,c_12,c_11,c_7,0.9808,0.06113869,model_878
episode_1943,c_7,m_3,c_7,c_5,0.9512,0.1671152,model_175
episode_1944,c_9,c_5,c_7,m_2,0.9802,0.06273792,model_1051
episode_1945,c_6,m_1,s,-,0.9525,0.16692208,model_1398
episode_1946,c_12,c_2,m_1,c_6,0.9732,0.089983866,model_520
episode_1947,c_11,c_4,c_10,c_7,0.9802,0.06007427,model_682
episode_1948,c_2,c_7,c_1,c_4,0.9818,0.05846153,model_150
episode_1949,c_5,c_3,c_5,c_6,0.9791,0.06796301,model_1313
episode_1950,c_8,c_5,c_10,m_2,0.98,0.05852382,model_912
episode_1951,c_10,c_7,c_11,c_10,0.9806,0.057485346,model_944
episode_1952,c_6,c_9,c_3,c_7,0.9788,0.06665273,model_955
episode_1953,c_4,c_7,c_1,c_11,0.9798,0.061901104,model_1260
episode_1954,c_11,c_3,c_12,c_10,0.9796,0.062298797,model_964
episode_1955,c_8,c_12,m_3,m_3,0.9818,0.059633665,model_1365
episode_1956,c_1,m_2,c_6,m_3,0.9643,0.11694045,model_842
episode_1957,c_1,c_10,c_5,c_7,0.9804,0.061587255,model_749
episode_1958,c_11,c_7,m_2,c_10,0.9705,0.09718702,model_223
episode_1959,c_8,c_10,s,-,0.9764,0.07684204,model_478
episode_1960,c_6,c_9,c_4,c_10,0.9793,0.06296176,model_533
episode_1961,m_1,c_12,m_2,m_1,0.9481,0.17785974,model_1349
episode_1962,c_3,c_4,c_4,c_9,0.9801,0.060815208,model_119
episode_1963,c_1,c_8,c_7,m_3,0.9799,0.062495902,model_1019
episode_1964,c_4,c_6,m_2,c_8,0.9785,0.06858904,model_1578
episode_1965,c_5,c_10,m_2,c_5,0.9699,0.09268928,model_1101
episode_1966,c_10,c_9,c_10,c_6,0.9806,0.059417065,model_211
episode_1967,c_12,m_1,c_5,c_11,0.9671,0.10871811,model_1856
episode_1968,c_7,c_3,c_6,c_11,0.9813,0.0597193,model_396
episode_1969,c_11,m_1,m_1,s,0.9377,0.21410954,model_196
episode_1970,c_9,m_3,c_8,c_11,0.9757,0.08278939,model_1021
episode_1971,c_6,c_10,c_12,c_2,0.9802,0.060668826,model_1421
episode_1972,c_9,c_3,c_10,m_2,0.9794,0.064241014,model_1849
episode_1973,c_1,c_2,m_1,c_1,0.9728,0.088583834,model_1282
episode_1974,c_7,m_2,c_6,c_4,0.9643,0.11689243,model_1559
episode_1975,c_8,m_3,c_11,c_6,0.9728,0.09606303,model_310
episode_1976,c_5,c_11,c_10,c_6,0.9808,0.060422856,model_644
episode_1977,c_5,m_3,c_10,c_6,0.9706,0.09847106,model_1854
episode_1978,c_1,c_8,c_9,c_5,0.9809,0.058377888,model_425
episode_1979,c_5,c_4,s,-,0.9753,0.07347515,model_530
episode_1980,c_12,c_10,c_12,s,0.9808,0.058979403,model_1005
episode_1981,c_7,m_2,c_5,c_6,0.9649,0.115992256,model_101
episode_1982,c_11,m_2,m_2,c_10,0.963,0.13926013,model_1471
episode_1983,c_10,m_2,c_4,s,0.9627,0.12089192,model_1344
episode_1984,c_3,c_2,c_2,s,0.9802,0.062248826,model_810
episode_1985,c_3,c_10,m_1,c_6,0.973,0.09341211,model_1688
episode_1986,c_6,c_4,c_1,c_4,0.9808,0.05913852,model_2013
episode_1987,c_2,m_3,c_9,c_1,0.9722,0.09393084,model_1728
episode_1988,c_2,c_4,c_6,s,0.9802,0.059616704,model_294
episode_1989,c_3,c_4,c_8,m_2,0.9809,0.06270302,model_54
episode_1990,c_7,c_12,s,-,0.9776,0.07033575,model_391
episode_1990,c_7,c_12,s,-,0.9767,0.07346752,model_1567
episode_1991,c_8,c_7,c_8,c_6,0.981,0.05752121,model_320
episode_1992,c_11,m_3,s,-,0.9592,0.14854218,model_1148
episode_1993,c_8,c_10,c_1,s,0.9807,0.059578985,model_1289
episode_1994,c_7,c_6,c_11,m_2,0.9803,0.063397944,model_771
episode_1994,c_7,c_6,c_11,m_2,0.9805,0.059628427,model_1513
episode_1995,c_6,m_2,c_7,c_12,0.9683,0.10396056,model_1232
episode_1996,c_12,c_4,c_11,c_11,0.9795,0.060547926,model_883
episode_1997,c_4,c_7,c_10,c_3,0.9805,0.060050048,model_33
episode_1998,c_9,c_5,m_3,c_3,0.9805,0.06623508,model_382
episode_1999,c_6,c_2,c_2,c_8,0.9798,0.06341373,model_1031
episode_2000,c_3,c_8,c_4,c_2,0.9731,0.08594429,model_2024
episode_2001,m_1,c_12,c_11,c_1,0.9346,0.22154357,model_2025
episode_2002,c_11,c_8,c_3,c_2,0.9735,0.08649607,model_2026
episode_2003,m_2,c_11,c_7,c_1,0.9303,0.22982936,model_2027
episode_2004,c_12,c_2,c_5,c_1,0.9725,0.08961205,model_2028
episode_2005,c_7,c_8,s,-,0.9689,0.1085091,model_2029
episode_2006,m_2,c_7,c_6,c_10,0.9347,0.21523464,model_2030
episode_2007,c_2,m_1,c_10,m_1,0.9538,0.1616238,model_2031
episode_2008,c_4,c_11,c_4,c_11,0.9753,0.07986782,model_2032
episode_2009,c_12,c_6,m_3,c_3,0.9685,0.10575174,model_2033
episode_2010,c_4,c_10,c_12,c_5,0.9741,0.08424884,model_2034
episode_2011,c_5,c_8,c_9,c_3,0.9748,0.08009197,model_2035
episode_2012,m_3,c_8,c_4,m_3,0.8528,0.46544024,model_2036
episode_2013,m_1,c_8,c_5,m_3,0.9363,0.21170382,model_2037
episode_2014,c_5,s,-,-,0.9443,0.1945998,model_2038
episode_2015,c_5,c_12,c_6,m_1,0.9738,0.08235857,model_2039
episode_2016,m_2,c_8,c_6,c_11,0.9351,0.21642396,model_2040
episode_2017,c_2,c_12,c_1,m_1,0.974,0.08104853,model_2041
episode_2018,m_2,c_8,c_8,m_2,0.9353,0.22139095,model_2042
episode_2019,c_4,c_3,c_10,c_1,0.9721,0.085157566,model_2043
episode_2020,c_9,c_5,c_6,c_6,0.9737,0.08553693,model_2044
episode_2021,c_8,c_3,c_12,c_10,0.9731,0.08470606,model_2045
episode_2022,m_2,c_12,c_5,c_2,0.9333,0.219976,model_2046
episode_2023,s,-,-,-,0.9111,0.328965,model_431
episode_2024,c_8,c_10,c_8,m_1,0.973,0.08336072,model_2047
episode_2025,c_10,c_12,m_3,c_4,0.9704,0.09973798,model_2048
episode_2026,c_5,c_7,s,-,0.9758,0.07535529,model_248
episode_2026,c_5,c_7,s,-,0.9771,0.07350419,model_1474
episode_2027,c_11,c_1,c_3,c_10,0.9738,0.08221633,model_2049
episode_2028,c_11,c_1,c_12,c_7,0.9735,0.08598698,model_2050
episode_2029,c_4,c_6,m_1,c_3,0.9737,0.08601021,model_176
episode_2030,c_5,c_8,c_7,c_2,0.9728,0.084649004,model_2051
episode_2031,m_2,m_1,c_12,c_11,0.7624,0.76977706,model_2052
episode_2032,c_6,c_12,c_7,c_6,0.9732,0.08289825,model_2053
episode_2033,c_12,c_8,c_5,c_8,0.9718,0.08629596,model_2054
episode_2034,c_8,c_12,c_7,c_5,0.9727,0.08348086,model_2055
episode_2035,m_3,c_9,c_4,c_1,0.853,0.4685803,model_2056
episode_2036,m_3,c_11,c_8,m_3,0.8548,0.45733175,model_2057
episode_2037,c_5,s,-,-,0.9443,0.1945998,model_2038
episode_2038,c_1,c_8,c_7,s,0.9728,0.087014474,model_2058
episode_2039,c_11,m_3,c_9,m_1,0.9423,0.19168161,model_2059
episode_2040,s,-,-,-,0.9111,0.328965,model_431
episode_2041,m_3,m_1,c_1,c_10,0.617,1.1704602,model_2060
episode_2042,c_9,c_1,c_4,c_10,0.9731,0.077938445,model_2061
episode_2043,m_1,c_8,c_10,s,0.9386,0.2111823,model_2062
episode_2044,c_10,c_12,c_2,s,0.9735,0.08456618,model_2063
episode_2045,c_3,c_11,c_12,c_10,0.975,0.08194975,model_2064
episode_2046,c_3,c_2,c_4,c_1,0.97,0.0904503,model_2065
episode_2047,c_4,c_11,m_3,c_1,0.9629,0.12847279,model_2066
episode_2048,c_9,c_1,c_5,c_1,0.9739,0.08196124,model_2067
episode_2049,c_11,c_9,s,-,0.9774,0.07250296,model_917
episode_2050,c_8,c_3,c_1,c_6,0.9731,0.08545767,model_2068
episode_2051,c_11,c_8,c_2,c_8,0.9727,0.08351025,model_2069
episode_2052,c_8,c_3,s,-,0.9686,0.10371894,model_2070
episode_2053,c_5,c_1,c_5,c_1,0.9736,0.08389966,model_2071
episode_2054,s,-,-,-,0.9111,0.328965,model_431
episode_2055,m_1,c_4,m_2,c_2,0.9113,0.35099986,model_2072
episode_2056,m_2,m_1,c_9,c_8,0.7638,0.780495,model_2073
episode_2057,c_6,c_8,c_5,c_1,0.9734,0.08131811,model_2074
episode_2058,c_5,c_5,s,-,0.9775,0.07424695,model_1193
episode_2059,c_5,c_11,m_2,c_12,0.96,0.13378873,model_2075
episode_2060,m_3,c_4,s,-,0.8297,0.5680307,model_2076
episode_2061,c_12,m_1,c_5,c_7,0.952,0.16331519,model_2077
episode_2062,c_10,c_3,c_5,c_6,0.9736,0.0856085,model_2078
episode_2063,m_2,c_1,c_5,c_6,0.9341,0.21403873,model_2079
episode_2064,c_12,c_9,m_2,m_1,0.9648,0.117447644,model_2080
episode_2065,c_5,c_4,c_5,m_3,0.973,0.086369105,model_2081
episode_2066,m_2,c_8,c_4,c_11,0.9306,0.22786137,model_2082
episode_2067,c_1,c_9,c_11,c_8,0.9754,0.08226866,model_2083
episode_2068,c_1,c_12,c_1,c_12,0.9725,0.0862118,model_2084
episode_2069,c_4,c_6,c_9,c_7,0.9723,0.08348959,model_2085
episode_2070,c_11,c_3,m_3,c_6,0.9679,0.10791327,model_2086
episode_2071,c_11,c_11,c_2,c_2,0.9731,0.08411042,model_2087
episode_2072,c_6,c_7,c_2,m_1,0.9735,0.0866755,model_2088
episode_2073,c_6,c_2,c_4,m_3,0.9737,0.0873332,model_2089
episode_2074,c_7,c_12,c_10,c_8,0.973,0.083398215,model_2090
episode_2075,c_10,c_9,c_12,c_4,0.9746,0.08118412,model_2091
episode_2076,m_2,c_10,c_5,c_10,0.9315,0.22313823,model_2092
episode_2077,m_3,c_4,c_12,c_1,0.8641,0.43822044,model_2093
episode_2078,c_5,c_7,c_7,s,0.9734,0.084589474,model_2094
episode_2079,c_7,c_2,c_5,c_9,0.9742,0.08150441,model_2095
episode_2080,c_3,c_12,c_3,c_7,0.9743,0.0850379,model_2096
episode_2081,c_11,c_4,c_5,c_1,0.9725,0.0841804,model_2097
episode_2082,c_6,c_6,c_10,m_2,0.974,0.08573892,model_2098
episode_2083,m_2,s,-,-,0.8894,0.41746303,model_801
episode_2083,m_2,s,-,-,0.8887,0.41835153,model_1659
episode_2084,c_11,c_8,c_1,m_1,0.9735,0.081055775,model_2099
episode_2085,c_11,c_12,c_4,m_3,0.9718,0.088484295,model_2100
episode_2086,m_1,c_12,c_5,c_1,0.933,0.21581207,model_2101
episode_2087,m_3,c_3,c_5,c_7,0.8585,0.4592652,model_2102
episode_2088,c_12,m_2,c_1,s,0.9504,0.16487852,model_2103
episode_2089,c_12,c_5,c_9,c_8,0.9732,0.089511685,model_2104
episode_2090,c_11,c_1,c_1,m_1,0.9736,0.080220774,model_2105
episode_2091,m_2,c_4,s,-,0.9079,0.31680933,model_2106
episode_2092,c_5,c_3,c_3,c_4,0.9734,0.08094371,model_2107
episode_2093,c_2,c_3,m_2,m_1,0.9656,0.11866567,model_2108
episode_2094,c_4,s,-,-,0.9588,0.14197478,model_377
episode_2094,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_2094,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_2095,c_10,c_1,c_12,m_1,0.9751,0.07727335,model_2109
episode_2096,s,-,-,-,0.9111,0.328965,model_431
episode_2097,c_5,c_1,m_1,c_10,0.9578,0.14234588,model_2110
episode_2098,c_3,c_11,c_10,c_11,0.9799,0.06567356,model_1469
episode_2099,c_2,c_8,c_5,m_2,0.9726,0.08354621,model_2111
episode_2100,c_8,c_8,c_9,c_4,0.9737,0.082394466,model_2112
episode_2101,c_9,c_8,m_2,c_8,0.9625,0.12758146,model_2113
episode_2102,c_10,c_8,c_2,c_12,0.9741,0.079014905,model_2114
episode_2103,c_2,c_8,c_1,c_11,0.9724,0.0865861,model_2115
episode_2104,c_5,c_7,c_2,c_3,0.9727,0.08687419,model_2116
episode_2105,c_11,c_5,c_7,c_3,0.9726,0.08545383,model_2117
episode_2106,c_1,c_3,c_2,c_11,0.9736,0.08334832,model_2118
episode_2107,c_8,c_8,c_2,c_5,0.9727,0.08242623,model_2119
episode_2108,c_5,m_1,c_1,c_10,0.9502,0.17075275,model_2120
episode_2109,m_3,m_3,c_9,c_3,0.4247,1.7462878,model_2121
episode_2110,m_1,c_8,m_3,c_7,0.9191,0.3413057,model_2122
episode_2111,c_8,c_6,c_12,c_1,0.9727,0.08327562,model_2123
episode_2112,m_3,c_4,c_10,c_1,0.8574,0.45654905,model_2124
episode_2113,c_5,c_2,c_8,c_3,0.9725,0.08861648,model_2125
episode_2114,c_2,c_6,c_6,c_9,0.9745,0.081792116,model_2126
episode_2115,s,-,-,-,0.9111,0.328965,model_431
episode_2116,m_1,s,-,-,0.8985,0.39769065,model_747
episode_2116,m_1,s,-,-,0.8964,0.4006543,model_1269
episode_2116,m_1,s,-,-,0.8953,0.40298048,model_1897
